ID,Label,Content
neg_1364,0,堂堂四星级酒店，写错了房号。用户按照订单退的房间，给携程反馈的是提前退房。这种服务能符合四星级吗？
neg_2118,0,1、虽然离鲁迅故里近，但故里的商贩晚上并不营业，整个故里晚上也没有灯光；咸亨酒店只提供套餐，三人套餐360多元，绍兴的水乡风光已不复存在，故住在此处的意义值得重新权衡。2、不能叫三轮车夫帮你找酒店，据三轮车夫说，帮顾客拉到客栈，客栈给车夫回扣20元。3、客栈无法提供24小时热水。4、房间不干净，设施陈旧且摆放的电脑形同虚设，根本不能用。5、门、窗均关不紧，属老宅，但与大理、丽江的民宅改造的酒店截然不同，胆小的要慎重考虑，免得睡不踏实。6、客栈承诺的24小时免费接送站服务是：接：需到火车站或客运中心后再与客栈联系，并要计划好等待时间；送：早晨8：00后才行，要赶火车、汽车的需提前与客栈预约；早餐需到7：30才提供。
neg_26,0,本来想没事的时候翻翻，可惜看不下去，还是和张没法比，他的书能畅销大部分还是受张的影响，对这个男人实在是没好感，不知道怎么买的，后悔
neg_2548,0,"之前06年的时候入住感觉非常好，服务、硬件都不错。所以这次带父母、亲戚也入住这里，强力推荐了这家曾经感觉非常不错的酒店。可这次的感觉完全两样，可以这么说很失望很没面子。  1。当日入住的时候，我是按照预定单上注明的在11点左右办理入住手续（总共预定了4间），前台小姐竟然告诉我只有一间干净房，两间脏房 还没有打扫，另一间没有。当时就很不爽，明明之前已经确定的，而且通过携程订的，也确认过订单，且就在我入住的前5分钟还接到携程的再次确认电话，竟然跟我说没房间，还跟我说房间要到12：00才可能退出来。晕阿，这什么酒店阿！经过一番争执总算讨到了四间原本就预定好的房间。真是辛苦啊！  2。其中有间房间要换房间楼上和楼下的服务员说辞不一致，换房差价上又折腾半天，后来由于赶时间出去玩也就不合他们争了。服务员的培训真是应该加强！  3。第二天早上早餐，由于每间只有一份早餐，所以小孩需要加早餐，又碰到前一天相同问题，不同服务员的说辞不一样。原本下楼用餐前就打电话咨询过三个小孩，两个1.4米一个1米优惠下50块就好了，结果餐厅用餐时又变了两个1.4米要全价，1米的半价。真是十分的不爽。争执后也就算了，按原价支付，懒得和酒店搞，折腾得自己心情不美丽。  4。最令人气愤的是这一点，凌晨5点多竟然在四星的酒店里面被热醒，前提是我空调开到22度，竟然会被热醒，我LG打赤膊都在浑身冒汗，其他亲戚住的房间也有这样的状况发生。竟然为了节能关空调，太让人生气了。打电话给房务中心，结果是总台接的电话，说什么水温上去了，没有关空调，然后我请他请当班经理解释空调的事，竟然在10分钟后随便找了个服务员来搪噻我。在我电话投诉后，才将中央空调重新开启。什么酒店阿，对得起他那闪闪亮的四颗星吗？ 关中央空调能节约他们多少能源费阿？ 真不知道酒店是如何考虑的，客人重要还是节约下来的那么一点点的能源成本重要？后来下楼和酒店经理交涉半天也没有结果也不解决问题，心情非常不爽阿，最后只有收拾东西办理离店手续，谁叫咱是弱势群体呢。结帐时酒店经理过来又解释说没有关空调，是水温上去了，所以温度高了，然后将我们投诉的没有空调的2间房房价打了9折。这时我已经没心情和酒店多罗嗦了，赶紧结了帐走人，不要让我出游的美丽心情再次受到影响。试问如果酒店真的问心无愧没有关空调那么你干嘛来给我的房间打折扣呢。  补充点评 2008年8月11日 ： 5.卫生间的莲蓬头也不怎么好使，折腾半天后才勉强冲了下,原本想换房，但是LG说小孩都睡了就不要折腾了（小孩是在亲戚的房间洗的澡）。  宾馆反馈 2008年8月15日 ： 尊敬的宾客，您好！首先向您真诚的道歉，对于您在我们酒店入住的这段时间，我们没有为您服务好，是我们工作的失误以及平时培训的不到位。您所提出的批评是在帮助我们提高，在此向您表示衷心的感谢！我们一定接受您的意见，希望您下次再来时我们能为您提供更好的服务。祝您和您的家人身体健康，工作顺利！"
neg_549,0,书一到打开就放不了手，一天时间就看完了，想着若干年前要是看了这本书对自己的求职会有帮助的
neg_1671,0,"这个酒店唯一值得称赞的是销售部的一位女士,但是很抱歉,我忘掉了她的名字.  评价:  1)性价比绝对不值得,附近的同类酒店很多,性价比都比这家好  2)除上面提及的一位销售部的女士外,其它的人员都很差,前台完全是招待所的感觉,而且是国营的那种招待所的印象(入住时是半夜,前台穿着军大衣睡眼朦胧的样子简直象演电影一样的标准)  3)这家酒店离火车站十分钟的步行，我打了四个电话都没有找到，最后找到时才发现，这是周围所有酒店里唯一夜间没有彩灯的，黑灯瞎伙的确实没办法找到，接电话指导的人完全没有地理概念．  4)入住时，前台说的第一句话是＂没有你的定单＂，第二句是＂肯定没有你的定单＂－－之前只问了我叫什么，就象审犯人．我打电话给携程确认时突然又来了一句＂找到了＂，唉！房间连续改了四次，我在前台已经不知道该怎么办了．一会划掉房号改成另一个，一会儿又改回来．．．．．．  5)最最要命的是，完全没有按之前定单中注明的要求安排安静的房间，这与携程之前的短信和电话的说法是完全不符的．  6)一大堆投诉，直到第三天离开（如果不是因为事情多，第二天早上就离开了）前才接到销售部那位女士的回应--送了一个果盘，唉！  7)早餐不要指望什么，本来就内容单薄，八点半就已经主菜大多没有了，热东西少，服务要求反应永远很慢．唉！  不推荐入住．南昌实在有太多选择了．不过关于服务，客观地说，南昌整体的服务意识也确实是不高的，但是这家确实是太差了．  宾馆反馈 2008年4月14日 ： 尊敬的比哥儿比哥儿： 您好！ 首先感谢您入住锦昌大酒店为我们提出宝贵意见，为此酒店高层管理人员非常重视，并特地召集各相关部门专门开会对您的投诉回复如下： 1、 锦昌大酒店在南昌市三星级酒店中评价、服务、专业化均较好，性价比我们将会更进一步提升； 2、 前厅部深夜班次员工的工作状态、着装形象我们将在您的鞭策下严格管理并由我们值班经理全权负责检查，树立一个良好的接待形象； 3、 为了让更多宾客晚上能顺利地找到酒店，我们将推迟2小时关闭酒店的外墙灯，并针对总机及前厅部门进行酒店详细地理位置的培训； 4、 对于询问预订工作程序，我们着重培训员工具备首问责任制工作原则，第一时间为顾客解决问题，并要求做到不对顾客讲“没有”“不知道”类词语； 5、 安静房是指锦昌所有房间，分南北两边，南面是居民住宅区本身具备安静条件，北面是靠马路房间，07年已全面安装隔间窗，您住的8821房是北面已安装了隔音窗房间，如仍未达到您的要求，我们酒店高层管理人员会尽最大能力为您解决； 6、 营销总经理晏艳春女士在接到前厅客户意见反馈后随之上门拜访，并赠送果盘希望能得到您更多的理解与支持； 7、 早餐经我们统计每天至少保证有四十五个品种，其中最少有十个为热点，另外所有蒸品全部保证热度，至于餐厅的服务我们将不断完善。 我们热忱欢迎您再次入住锦昌大酒店。 江西锦昌大酒店 2008/04/14"
neg_119,0,首先我买是看了你们的评论才买的，我承认我上当了。书很薄，我以前给我小孩买的书基本上纸要比这个厚很多，这个拿在手上很小，没有质感。我看了下15本摞在一起厚度还不到5厘米。另外装订的很差，每本书都是一个订书钉固定，这样的书小孩看是很危险的，我小宝以前就被这样的书割伤过嘴，小孩子看书没那么老实的，所以我以后买的书都是无钉的。大家看好了，想明白了再买呀，不要看评论很好价格不贵久买了，我现在的书就那么扔着呢，一点用没有。
neg_1221,0,"老酒店,设施都很旧很简单,只住一晚所以将就了;交通倒挺便利的,房间整体感觉有点脏,应该是因为旧的原因.下次再去换另外一家,不想去住了,没什么值得留恋的.网线也没有."
neg_676,0,我上当当的新用户，第一次在当当买书，可是14号都已经发货，到现在都没有收到，实在是大失所望，我不知道该向哪里讨书！！！
neg_3573,0,"新酒店的内部各方面都不错. 服务也还行. 行李生不会帮客人拿行李, 只能自己拎上拎下那台阶. 最不好的是, 旁边一施工工程(海景房对着), 日夜奋战呀!!! 睡着了, 也会给吵醒! 还有夜间工地汽车喇叭声! 下回最起码也得等这工程完毕才能住."
neg_3089,0,我是第一次用协程预定宾馆，到宾馆后发现实际上房价比用协程预定还要便宜17元一间，到了房间，感觉空间比较小，第二天发觉皮肤有点痒痒，与我一起的也有这个感觉。因为我经常出差，无论是价位还是住宿环境，相比较下来住宿条件算是差一点了。以后去杭州的话，估计不会在去住汉廷。
neg_226,0,内容单薄，没啥意思。对于没有什么文化水平的人看看是有帮助的，但是如果你是有一定的专业的人就没啥意思了。空洞，乏味，不用半天全书看完。
neg_3123,0,房间差，12点后无热水，早餐品种少，房价贵。
neg_2362,0,典型的垃圾酒店， 和同档次的王府饭店和李汪大酒店差得很远，服务差，设施差，给我的感觉是酒店的服务生是上帝 好像我签了他们钱似的，check in的时候无缘无故态度极其恶劣更别说笑容了，建议不要住那里。
neg_2698,0,酒店设施非常一般，连三星都不如，甚至连一些新开的无星级的商务酒店都不如。房间也很小，服务也很一般。价格非常不值，性价比太差。以后不会再入住。
neg_2732,0,携程价格360元/间，我看到同时结帐的其他客人是298元。  携程告诉我是四星，我看到的是比锦江之星更糟糕的房间，电梯间油漆剥落，浴室不锈钢管锈了，肯定是没有星级的。地方也在一个弄堂里。我住的是1512房间。  唯一多的是韩国人进出频繁。  建议携程与该酒店好好交涉。我是已经和大堂投诉过了，这样的房间是根本不值360元的价钱的。携程应到酒店实地勘查后再向客人推荐。
neg_3820,0,我要的是大床房的，房间超小而且没有桌子，使用宽带也很不方便还要接个东西，拨号的密码也要问了才告诉你。晚上外面锅炉的声音很吵，下次不会再去入住了。
neg_2227,0,员工素质很差。虽然通过携程订了酒店后。到期后想延住，携程通知了没有房间，于是我想通过前台再看看能不能有房间，实在不行再搬也行。结果前台有两个员工说话很不礼貌，说我爱住不住，他们没房间就要让我退房，后来销售解决问题后，我还算满意，结果今天一给酒店打电话，才发现又被那个销售骗了。当时答应说给我订房，还跟我确认了价格，结果其实根本就没订，还说跟我说的是下次如果我再订，他再帮我安排，再也没有下次了。如果不讲信用的酒店。根本没法住。
neg_2677,0,"酒店性价比极底, 早餐品种单调,老外一般只吃早餐,可这次不得不吃午饭;入住豪华层可房间很小,转身都困难,两张床只距离15CM远;马桶竟然没水;门弄了很久才打开;总体感觉是园林虽小还算可以,房间装修粗糙,我以为海德的产品一定不错,因为我住过398元的义乌海德大酒店,而扬州这间这是失礼人了.还收600多一晚  宾馆反馈 2008年7月14日 ： 非常抱歉由于我们工作的不到之处给您带来的麻烦，我们已专门召开了部门协调会对您提出的问题进行调查。非常希望您能与我们营销部联系，以便奉上我们的礼品表达我们的歉意。衷心感谢您提出的宝贵意见。"
neg_3965,0,非常差的酒店，只住了1天就逃走了（本来预订了7天）
neg_1958,0,本人在江苏入住最差的一个宾馆。晚上准备洗澡居然有一群男人拿着房卡直接开门进来，说这个房间是他的，行李还在里面。我是下午入住的，房间里面没有任何东西。叫来服务员，原来人家没有退房就把人家的行李扔出去了。所以，别人的钥匙还能开我的门。恐怖！这样的管理水平谁还敢住？洗澡水不热，第二天就感冒了。早饭更是没说的，一塌糊涂，没几个菜，都是凉的。服务员态度狂差，都欠她的。这种宾馆建议携程拉入黑名单，不要出来害人了。
neg_3436,0,"大堂服务态度很差,乱收费,把洗浴的收费项目和免费项目混装在一起,客人不知情用后,明明标价是10元的洗液,大堂结帐时非说是12元,因赶时间就未与之计较.另房间空调出冷气较小,晚上骚扰电话不断,无法完睡."
neg_733,0,不知道什么原因这本书能这么火。说了这么几件事：幸福是可以传染的。要世俗一些。要做一个不讨厌的自私的人。要有高尚的品味。不要沉溺于不幸之中。要不断充实自己。要学会理财。
neg_699,0,内容一般，在网站等途径都可以获得相关的提醒。。。纸张还行吧，字大，太浪费了
neg_3066,0,"位置还行, 而且旁边就有个1+1超市.唯一让我不爽的是, 入住后不到一小时, 因行程有变, 要退房,竟然称收半天房租!!! 而我入住后就去吃饭, 怎么样都不肯让步, 真郁闷!!! 看来还是住石歧好了."
neg_363,0,希望以后当当不要买2本书的时候，有一本没有货就只发其中的一本，而我自己都不知道，这样再买一本的时候又要加运费了，请你们的系统聪明一点了，别那么傻了
neg_949,0,"我买了三本书是<求医不如求己>,<别笑我,我是英语单词书>,<沉思录>,当当只给了我两本,那一本怎么不给我了呢?当当网从现在开始我对你已经失望了!!!!我再不买了!!太伤心了!!!"
neg_30,0,原来是我浮躁的心使我不能欣赏如此的好才气！重读《今生今世》，竟是又一番滋味。张爱玲说，零用我的名字推销胡兰成的书，不能不避点嫌疑。然而，读胡兰成，是绝没有遗憾的。且不说说他用情浮泛朝秦暮， 单就他的盖世才情便让人不忍心一棍子将他打入十八层地狱。张说，对女人没良心的男人尽有在他方面认真尽耻的。胡便是极好的样本。他称张为“临水照花人”，寥寥数字，而张的境界全出——孤傲，敏感，卓尔不群，却逃不过心灵的篱栅。
neg_1688,0,房间价格奇贵，上网费2元每分钟，所有价格还要另加服务费。  房间设施一般，电视信号时断时续。  礼宾部最烂，免费的机场巴士好像是对客人的赏赐，坐了后觉得很不舒服。  这家酒店我以后是绝对不会去了，其他华美达也都免了。
neg_1372,0,"关于这次入住情况,不想在这花太多篇幅评论,只是简单说一下情况,希望以后携程遇到这样的情况,要启动快速反应机制处理,以免耽误行程.  因为是夜班机的关系,我是凌晨两点到酒店的,在疲惫不堪的情况下,按照预定的时间来到宾馆,在前台上叫了十分钟才有人从后面出来,还是睡不醒的样子.我报了名字后,她说查不到我是携程定的房,但后来又说有,于是我就快快办好手续就入住了,住了两天,退房时竟然比我预定的198房价多了80元,前台的解释是当时没有198的,就给了我这种房型,我住的房型叫商务大床房,竟然只有大概5个平方!我问难道还有比这更小的吗?回答是有的,马上晕倒!~~~~~~~~最后的协调结果是我等了两个半小时,打了携程六七个电话后才解决,问题是解决了,但相当不愉快."
neg_1722,0,入住前的期待还是很高，不过到达后感觉还是比较失望，这个价值和七斗星、如家等不到200元房价的经济型酒店还是有一定的差距，同去的同事的评价也不高，有点后悔  没要什么服务，这方面不清楚  退房速度还可以
neg_1237,0,"房间那是相当的差，不过也是挺便宜的。交通不太方便。建议不要选。  免费注册 网站导航 宾馆索引 服务说明 关于携程 诚聘英才 代理合作 广告业务 联系我们  Copyright 1999-2008, ctrip.com. all rights reserved."
neg_2948,0,对该酒店非常不满意，最后还逼得吵了一通。入住后预订了3天住宿，最后一天，我一大早5点起来赶飞机，得知6点多以后才有早饭，所以就主动把他们早给我的餐券还给他们了，但是账单打印出来后，发现最后一天的早餐钱居然还是算在里面，觉得非常奇怪。答复我非常简单，就是不能退！问原因，说电脑系统就是这样设计的，当天开始的时候，就把早餐费用和房费一起算进去了，因此即使没有消费也不能退，如果客人要投诉尽管投诉！  出差10年，从来没有遇到这样服务差的酒店，野蛮对待顾客，乱收费，之前没有任何说明，餐券上也没有任何说明，憋了一肚子气！  房间上网费用很贵，一个小时18元，这还不算，上不了网，怀疑是网线的问题，请总台重新给一根网线，说必须自己去总台拿。回到宾馆，把衣服、裤子、鞋子都已经换了，让客人这样去总台合适吗，是四星级宾馆的服务吗？和他们说了，来了几个服务员，看了很久，把我的电脑莫名其妙不经过我同意就重启，最后说还是要我自己下去拿网线，我晕倒！  下面的几个商场，说是可以结到房费里面去，但是实际呢，买地图、买饼干的地方，都告诉我小费用，必须用现金交易，一气之下，啥也没有买。卖东西的自己只顾玩游戏，非让我自己找商品。。。  以后我坚决不住这个大官员酒店。出来后，出租车司机说，这个酒店的服务、管理北京有名的差。
neg_1667,0,总体感觉一般，结账的时候等候时间太长，很慢。。
neg_2765,0,"我是在晚上12点到达兰州市火车站,下火车后问了３个路人也不知道有该酒店,最后我们选择打车去,因离火车站比较远打车要１１元,建议如果是到兰州作为中转站的朋友最好选择其他酒店.  可能因为是晚上加上该酒店的大堂比较偏僻的原因,就算车子停在酒店的门口我们也花了５分钟才找到大门的入口．登记的时候服务小姐竟然问了一句＂我们这里有早餐的请问你需不需要＂我问她房间不是含早餐的吗，她的回答说是，我当时心里面就感到特奇怪她为什么要问我要不要早餐呢？  在１２点３０分我们进到了房间，当时发现天气很冷而且找遍整个房间也只有两张被子，因此给前台打了个电话说多要一张被子，可能因为太晚了当时前台的小姐开始说没有，我说太冷了麻烦她帮忙问一下，她说可以帮我问一下但是没有的话她也无能为力，我当时的感觉是这间酒店的服务也太勉强了．结果到最后她的回复当然也是没有了，我也不想跟她再多说什么，到了第二天一早８点多就到了２楼吃了我生平看过最没有东西吃的早餐就快快退房了．  我们本次旅游前后１２天都是通过携程订的房间，入住的地方有宁夏－甘肃－青海，总的来说我对这一间酒店各方面的感觉最差．完全感受不到服务而且还要受气．  补充点评 2007年10月9日 ： 我认为３３０元的价格订位是完全不合理的．"
neg_3877,0,"1,房间空调跟电扇一样，不制冷，反映三次服务员答应给看看最后也没来  2，因为有时差，凌晨0点入住，说下午六点前退房算一天，结账时候硬说要中午12点退房，催我们离开  3，没有服务意识  补充点评 2008年5月22日 ： 这地方离市区远，价格在当地不算便宜。  宾馆反馈 2008年5月23日 ： 首先感您所提到及的问题，其一、关于您入住房间空调不制冷问题，可能有部分房间的空调调试和加冷媒，美的空调公司正在实施。但客人反映问题后，服务员一直没有来解决反映出酒店服务中欠缺之处：1、缺乏感情服务2、缺乏服务的主动性，没能急客人所急、想客人所想。对此我们将在今天下午的培训课上，专门就服务意识的问题进行专项的培训，以后也将就此不定期的开展专题培训，以尽量避免这方面失误的发生。其二、新疆同内地是有时差的，按常规酒店房费的收取是按过夜房计算的，即过夜就按全天房费收取。您可查阅一下相关的行规。12点退房前询问是否继续延住是每个酒店都会例行的程序，我们绝没有催您离开的意思，因一些特殊的原因需晚一些退房，您可以提出来，我们会适当满足您的需求。 最后感谢您选择入住如家北园春店。对您此次下榻酒店带来的不便致以真挚的歉意。您的点评象镜子一样折射出酒店在管理方面还存在疏漏。酒店将以此为鉴，杜绝此类事情的发生。期待您的再次光临。为了提高我们的服务意识，更好的为您及广大客户提供优质、有效的服务，请您继续关注我们，同时也希望各位携程的会员能够参与到监督我们服务的行列中。"
neg_2335,0,悔啊！！500多的价格，房间一般也忍了，服务太差了，特别是前台那几个，那个效率，那脸上的表情——有点职业素质好不好！
neg_3174,0,"总体来说还比较满意,但主要的是临街,窗户的隔音效果不好.  酒店价格单间在200--220元,比较合适也比较接近酒店的装修档次."
neg_271,0,是听电视台介绍才买的这本书。感觉这本书是针对外国宝宝写的，对于我自己的小孩，这本书感觉不太适合。
neg_1149,0,只住了一个晚上，房间很小，不过考虑到只是一个三星级的宾馆，要求也不能太高，但是房间里的设施很陈旧，而且有些设施明显坏很久了，也没有修理。  我的信用卡不是国有四大银行的卡，不能做预售也就罢了，居然直接刷卡也不行，前台小姐居然说我的卡不是信用卡，狂晕，就算不认识visa标志，也应该认识银联的标志吧，怎么的也不会说连当成储蓄卡一样刷卡都不行吧！
neg_3524,0,听当地公安机关说其士酒店服务人员不是特别厚道，据说已经出现过案件。建议换，信阳的阳光宾馆就不错，四星，建议重新考察。
neg_621,0,给外甥买了好几套动画片，他最喜欢这一套，而且百看不厌。一张碟子能看几个小时。不断重复的放，他看了还是一直笑。
neg_1519,0,"我们一家人带孩子去过“五.一”，在协程网上挑了半天才选中的酒店，但看来还是错了。  1.酒店除了房间大和套间的格局没有其他可取，本来就不是为酒店设计的，但里面的家具又比北京上海的酒店式公寓落后和陈旧。  2.从进接待厅(不能叫大堂)开始直到走道、房间都有一股味道，你们可以想象一下就是烟味、汗味、霉味混杂一起散不出去的味道。该楼为全封闭没有一扇窗户可以通风，全靠中央空调换风，这就是问题所在，我们住的当晚店方告诉冷热风没有只有自然风，强烈建议订房前问清除，要不真是受罪，晚上热的睡不着觉。  3.浴巾毛巾真的很脏很旧.三星都不如.尤其是新换的枕套据然有股味,我以为服务员没换,要求重新更换,结果还是一样.看来是洗衣房有问题.  4.游泳池是我们选他的重要原因,因为孩子正在学游泳.25米乘10米的小池子,显然没有水过滤系统,要不就是没开.水已经比较混了.游客全是当地的客人.淋浴间内除了水龙头没有任何用品提供.建议客人不要考虑  5.餐厅没有尝试,(协程总是贪污我们的早餐.我在协程订的房几乎没吃过免费早餐)所以没有评价  6.唯一值得表扬的是服务人员反映还算快,有投诉能马上过来解释,他们能做的也只有解释,硬件的问题他们解决不了."
neg_334,0,我下了订单，但是此书没有送给我，其他书却送到了，真是奇怪。也没说是什么原因
neg_3031,0,酒店设施陈旧，卫生条件很差，电视不清楚，去酒店的道路特难找，携程说该酒店近劝业场，我打的去１０元钱，大家说近不近．不过酒店的保安服务很好而且热情．定了２个房间，晚上问前台要根网线上网，告知上网不是免费的，要收１０元钱，靠，网吧多钱啊，真黑．劝大家一定别定这个酒店，后悔死你．
neg_764,0,"第一次在当当网上买书，很方便，很实惠！孩子一收到书,就爱不释手地读起来，是一套好书，在开心快乐地儿童故事中让孩子学会做一个有个性、有爱心、乐于助人的孩子。"
neg_3461,0,地方有点远，不过打车过去还可以，起步价搞定，服务员态度恶劣，下次不到万不得已不会去的。
neg_2620,0,携程的描述是错误的，根本不是什么“高级商务酒店”，应该是和莫泰168一样的“炮店”，整个房间是红色基调装饰，和妓院差不多，床的确是圆的，晚上竟然有蟑螂，退房时前台搞不清如何将预授权转为消费，折腾了很久，期间不停的提出要用现金结算等方案，在本人的坚持下终于消费成功，哎，打死都不住咯！！！
neg_3932,0,令人恐怖的记忆！一个停水停电的酒店在零下十几度的山顶上，居然敢继续叫卖，真是让人后怕不已。幸好最后换了酒店，否则我们都将冻死在山上！！！
neg_2270,0,服务还可以。房间奇差，我住的是商务楼层，味道特浓，空调像大马力鼓风机，只能开窗睡觉，整夜与蚊共舞（我是凌晨入住的）。  还要表扬一下，携程的客服，当天不知道为什么，几乎所有南宁的酒店都没有大床房，客服还是很有耐心帮我联系好几家酒店。
neg_3898,0,酒店所处位置不错，比较安静。房间也比较大，装修及卫生就此价格来说还尚可。但是房间及走廊都有油烟味！估计与楼下永和豆浆的烟道没有分开，虽然气味不是很浓烈，但还是让人感觉时刻处身于厨房，感觉不好。如果有可能，强烈建议重新设置楼下酒店的烟道~~否则下次不考虑入住此酒店了
neg_1775,0,住了这么多五星级的酒店，还是第一次经历degrade！！！ 由于时间紧没能订上度假的房型，所有选了个高级间。晚上11点多去到酒店，安排了间烟味很大的双人间，因为本人讨厌吸烟，所有要求无言楼层或者换个没有烟味的房间，前台说马上安排。之后就是漫长的1个小时等待... ... 最后终于忍不住打电话给前台，发现房间的电话是坏的，然后用手机打通，把要求再说了一次。过了十来分钟，有服务生说带我换房，然后把我带到一间更小的房间，由于没有烟味，我接受了。由于我和女朋友一起，所以房间原有的一个枕头根本不够用。给电话酒店管家部，说要求给多个枕头，这时候特别郁闷的事情发生了。管家部说由于我这个是标准单人间，所有如果要加枕头需要加钱！... ... #^$#@^#$^#@ 超级郁闷啊！原来前台帮我降级了房间 而这级别的房间是最低级的，所有连加枕头都要收费。 我靠！ 我给高级间的钱帮我换标准间，霎时间无比的郁闷啊！ 我住过无数的星级酒店，还是第一次遇到降级的待遇！ 然后我马上给电话前台，说明情况要求找大堂副理，前台说不好意思，时间已晚，投诉明天请早。无奈...马上给电话携程要求处理或者退房。 过来十来分钟，携程帮我要求酒店换房，然后换了个和原来房间相当的房间，基本没有味道，算是安顿下来了。 进入房间没多久，携程的客服就给电话我致歉，态度很好，值得称赞！ 经过这次住店，觉得广州的郊区增城凤凰城还真的是乡下地方啊!把我原本很好的兴致全打消了！ 另外凤凰城现在基本上都起满别墅了，所有度假的景点几乎没有，如果真的希望周末度假的朋友，还是考虑从化、南昆山或者珠海为好！
neg_3748,0,唉，简直是一无是处，我住的大床房，小得只能放下一张床，房间里的矿泉水还是过期的，没住过这么烂的如家，可能145元就活该如此了。对那些住宿稍微有些想法的人，不建议入住。
neg_1325,0,1.房间有较重的装修气味！  2.隔音效果差  3.预订的内容不能保证，我订的双人床房间成了双人大床房间！
neg_3318,0,这是我住过携程最烂的酒店，纯粹一招待所。听说靠近南湖，所以订一间豪间，一进门就失望了。  1、进门时，大堂接待在随意的聊天，而且大堂里还有一个穿球衣的高大男子，肩膀 上有很清晰的刺青。  2、电梯地毯非常脏，电梯上的粘贴画已被涂鸦和损坏，也不见有人处理。  3、我进房10分钟后，宽带还没开；打电话去前台，说还要十分钟。  4、网速奇慢。  5、晚上10点左右，网络断线，打电话房务中心，回复让我找前台，打电话前台，也没说让网管上来看看（有无网管我怀疑），说是服务器调整，让我等。  6、卫生间渗水严重。  7、房间布局根本不象酒店，而是招待所。  8、隔音奇差无比，外面任何声音都能清晰的听见，毫无私密性可言。  9、宽带接入口及不合理，在床边。  我一般很少评价的，这次实在感觉糟透了。建议携程以后签定协议单位时对酒店做全面了解，不要把招待所弄成酒店，否则会砸牌子的。看来以后去嘉兴还是去香溢了。  补充点评 2007年7月7日 ： 顺便说一下，我住的豪单价格为240，也不便宜。在嘉兴，同等价格的莫太、e代性价比绝对都要强。
neg_67,0,根本就没收到&#183;&#183;&#183;&#183;&#183;订了两本书 结果收到的只有一本  幸好是到货付款 当当难得也有出错的时候啊
neg_2159,0,这个小旅馆也实在是太差了，卫生条件很差，夜间到达后没有热水洗澡，设备陈旧，水池子铁锈斑累累，卫生间墙角污物随处可见。这还算可以忍受或对付一夜的。作为携程网，竟然在天津新国际机场已经启用快半年了，竟然还在极力推荐这个离机场很远的小旅馆，还说咫尺可见，实在是最为让人不可理解。  我在6月25日想预定一个距离机场很近的宾馆，就在携程预定了这个说是机场宾馆，推荐员说距离机场几百米可到，可是我在6月26日乘CA1396航班，在27日凌晨3点下飞机后，乘机场大客车时，大客车管理员说不去这个小旅馆，那我就打车去吧，问了7辆车，都说不去这个小旅馆，怎么都不去呢，最后才打听到这个小旅馆是原来的破机场遗留下的产物，距离我下飞机的新国际机场8公里，机场大客车不经此处，出租车嫌太近，赚钱少，不去，天还下着大雨，给这个小旅馆打电话，没有人接听，这可怎么办呢？。这时机场大客车也没有了，没办法，打了个出租车先到了市区，花去58元钱，又打了一个出租车才给拉到了酒店，这时天已经开始放亮了。  这就携程信息不做更新，害得我多花了钱，又耽误时间。  建议携程立即将这个小旅馆从预定酒店目录中删除。
neg_2509,0,同意楼上点评。每房在标价外另加收城建费8元。
neg_88,0,这是我这一年内看到最差的一本书，我用不到2个小时看完（我实在不愿意在这本书上浪费太多时间），很遗憾，没有收获到任何内容。书生唯一提到了一点有用之处就是告诉有钱人要向西方富翁学习，懂得回报社会。公平是什么？在这本书里是所有问题的答案。是一万能解决办法。这陷入中国传统文化的结症“循环论证”。如果公平是解决问题的办法，那也要深入的讨论如何去构建公平，如果去保证，那是社会学关注的话题，是管理学讨论的话题，不是公平二字可以解释得了的。如果说作者本人应该是一个非常厉害的人，了解他多年的经历就能知道，他很了不起。但这本书真的很一般，炒作嫌疑非常大，这本书在当当有几百条评论，我感觉其中有相当多的评论是假的。另外这本书的定价偏高，这么小的一本书，33块钱，不是有点贵，是很贵。建议不要买。
neg_508,0,买这本书的目的是想让宝宝知道什么是不可以做的，想以这个小孩为反面典型教育宝宝。没想到宝宝的反应是害怕，花了23.8买了它觉得很后悔。书很大，画面很大，但是大卫画的一点都不可爱，还经常龇牙咧嘴的占满整个画面；而且颜色不是2岁的宝宝喜欢的颜色，我看起来都觉得有点恶心的那种。给宝宝只讲了5页，宝宝就说害怕，不愿看了。不能枉自评论说这本书不好，只能说它不适合我家宝宝这样2岁的胆子比较小的向往快乐美好事物的孩子看。
neg_1630,0,请大家千万别住别墅，别墅的空调特差，很难制冷，而且经常半夜断电。酒店前台的服务意识很差，态度极为不好，明明有制冷好的主楼房间，就是不给携程的客户住。如果前台问你们别墅的房间可以不可以，一定不能同意。  补充点评 2008年7月15日 ： 另外，早餐不太好，我们一般7点半去吃就没剩什么东西了，和团餐标准一样简单的不能再简单了。
neg_158,0,书买了很长时间，但是一直都没有读过，偶尔读一段发现根本没有读下去的毅力，可能是我对明史还是有一定的理解，我无法认同作者运用网络化、通俗化的语言来对明史的解读。尤其是今天早晨看到CCTV对当年明月的专访。我想主持人对此也存保留意见。
